,Empresa,Nombre completo,Categoria,Producto,Precio
0,Opticalia,"ÚNICA CON HIALURONATO con packing, 350 ml. Con Portalentes",Líquidos,Marca Propia,7.5
1,Opticalia,ÚNICA HERBAL 350ml. Con portalentes,Líquidos,Marca Propia,10.0
2,Opticalia,PEROXIDO (250 ml),Líquidos,Marca Propia,12.0
3,Opticalia,SOLUCIÓN SALINA (350 ml),Líquidos,Marca Propia,6.0
