,Empresa,Nombre completo,Categoria,Producto,Precio
0,Alain Afflelou,Opti-Free Puremoist Bi-Pack 2x300ml,Líquidos,Opti-Free,31.3
1,Alain Afflelou,Opti-Free Express 355ml,Líquidos,Opti-Free,13.45
2,Alain Afflelou,L’ÉPHÉMÈRE GOTAS HUMECTANTES (multidosis),Líquidos,Marca Propia,5.5
3,Alain Afflelou,L’ÉPHÉMÈRE GOTAS HUMECTANTES (monodosis),Líquidos,Marca Propia,7.5
4,Alain Afflelou,Opti-Free Puremoist 300ml,Líquidos,Opti-Free,15.5
